corr,seed,vif_feature1,vif_feature2,cond_number,time_lr_both,time_svr_both,time_rf_both,time_mlp_both,coef_lin_f1,coef_lin_f2,rmse_lin_train_both,rmse_lin_test_both,rmse_svr_train_both,rmse_svr_test_both,rmse_rf_train_both,rmse_rf_test_both,rmse_mlp_train_both,rmse_mlp_test_both,svr_imp_f1_both,svr_imp_f2_both,rf_imp_f1_both,rf_imp_f2_both,mlp_imp_f1_both,mlp_imp_f2_both,svr_shap_f1_both,svr_shap_f2_both,rf_shap_f1_both,rf_shap_f2_both,mlp_shap_f1_both,mlp_shap_f2_both,rmse_lin_train_f1,rmse_lin_test_f1,rmse_svr_train_f1,rmse_svr_test_f1,rmse_rf_train_f1,rmse_rf_test_f1,rmse_mlp_train_f1,rmse_mlp_test_f1,time_lr_f1,time_svr_f1,time_rf_f1,time_mlp_f1,rmse_lin_train_f2,rmse_lin_test_f2,rmse_svr_train_f2,rmse_svr_test_f2,rmse_rf_train_f2,rmse_rf_test_f2,rmse_mlp_train_f2,rmse_mlp_test_f2,time_lr_f2,time_svr_f2,time_rf_f2,time_mlp_f2
-0.7,42,1.8967538366821195,1.89675383668212,2.3241977388908213,0.0007312297821044922,0.07654285430908203,0.23903274536132812,4.121839761734009,0.07294064178573588,0.057538405539191186,1.4565782212725185,1.3524970445901616,0.4079134703163063,0.42113582606599176,0.08247641105621963,0.15002625561063265,0.20450565961957848,0.23645572791608213,0.6817068127836575,0.7299308547905787,0.7301646431233106,0.769827477286405,0.659974961770134,0.8057622565858452,0.6077468777545296,0.5524199046026849,0.6356440527259332,0.6201761518356593,0.5927246853463338,0.6035662173292976,1.4571841349216055,1.353008106310378,0.8608455505001824,0.8089232340204274,0.380110022501015,0.9719353136842765,0.8606871879325217,0.8273890923175455,0.0007550716400146484,0.08097243309020996,0.25176167488098145,1.9863648414611816,1.4575416370545555,1.3500100937398798,0.8435326882868946,0.8253130281828014,0.36588506457281783,1.0126608583513463,0.8200656563725012,0.8297511638764479,0.0007328987121582031,0.08530282974243164,0.2765462398529053,2.2495412826538086
-0.7,43,2.041961096400574,2.041961096400573,2.449736998345308,0.000701904296875,0.08387517929077148,0.22377991676330566,3.754207134246826,-0.056636144792478464,0.007486142972359387,1.38545966492043,1.4977909374383735,0.4045786078290265,0.4676206523188785,0.05454621487348828,0.233909315228199,0.19814422702291487,0.2162658328607761,0.6285393830929694,0.7318924895630732,0.7968443291065785,0.7086223490112586,0.7240086204131778,0.7812435789083771,0.5543796327170407,0.631340492374954,0.6474273613520425,0.6578888272782298,0.6187989703342504,0.6752903700098585,1.3854694963433982,1.497331835394431,0.8147559982328002,0.9217366051770391,0.37196295993900175,0.9742204786251069,0.8170401819914963,0.9039593482684743,0.0007140636444091797,0.08387160301208496,0.28683972358703613,2.008359909057617,1.386016694275393,1.500022167903329,0.8380168102777849,0.9156737468186219,0.3724759231323455,1.0461895721226877,0.9109157996607837,0.9725576199420771,0.0006806850433349609,0.08688569068908691,0.266481876373291,0.48508524894714355
-0.7,44,2.0563517281318835,2.056351728131883,2.4617882400376656,0.0007376670837402344,0.07466745376586914,0.23516201972961426,3.934300422668457,0.06575928066322426,0.01518142113795685,1.4702742662934347,1.3159822924244664,0.43842833165676925,0.4099822057849999,0.07387151997882474,0.13450018966772181,0.25125479013885005,0.24810938906566274,0.7438161219674171,0.7334249793023784,0.8592447012827484,0.7222286023106831,0.7573036090079435,0.7455346579514452,0.5601080207763018,0.5899043380631966,0.6323328153929879,0.6105053512193883,0.6013545275486364,0.5887444029644036,1.4703120985937925,1.316469582307089,0.8404050390846557,0.7701667808396482,0.3739535370347703,0.9390602307302732,0.8405942391826864,0.7683263032356463,0.0009274482727050781,0.08369040489196777,0.2581164836883545,2.035169839859009,1.4710157761729368,1.3180431609748533,0.8669635154940827,0.8247899247144527,0.3771470562635458,0.9961534759852745,0.9446819834408418,0.9428586834091384,0.0007445812225341797,0.0857079029083252,0.25910425186157227,0.5001332759857178
-0.7,45,1.8743126000181571,1.8743126000181571,2.3041022115254344,0.0006568431854248047,0.07008552551269531,0.19852542877197266,3.4772160053253174,0.03143067153295519,-0.02095173684964276,1.308943395828614,1.5472809878724665,0.37093808942864687,0.573089643544817,0.05593819791347985,0.3652366835791261,0.178557061145836,0.22713353957572907,0.5842985959813733,0.6302289290074917,0.6129957857945035,0.7243359950607576,0.6573858722485294,0.6948489996466437,0.5660494075742913,0.5897334483255294,0.6129942964425311,0.6536371400361555,0.6129429468116596,0.6447082694349444,1.309033898715751,1.5474502623664266,0.8314777821181839,1.003310827580929,0.3682749452704407,1.096042556022848,0.9172240426871727,1.0170307294664982,0.0008940696716308594,0.10952138900756836,0.30852699279785156,0.4613618850708008,1.3091409262683744,1.5453071045695705,0.7882309803797518,0.9403979486506645,0.35776178832678673,1.0700014789520054,0.8671861859474415,1.0523074058290236,0.0011518001556396484,0.11873745918273926,0.2726147174835205,0.3808622360229492
-0.7,46,1.9366951839289115,1.936695183928912,2.359482104297476,0.0006861686706542969,0.06995558738708496,0.21333909034729004,4.178842782974243,-0.018692947861338422,0.08617908494648861,1.4784822573274197,1.4952153369887773,0.5001121340333577,0.41876658734858874,0.08984933513295344,0.17394105326824683,0.2541407704405491,0.2612991195705982,0.7543461515753094,0.6366510609872394,0.8335617704445788,0.6144656443227816,0.818370163786749,0.6121181837327707,0.6318905328899892,0.5800793802932008,0.7447446462833871,0.5919151160303735,0.6615755422082799,0.6429178936105141,1.4797884932465268,1.4969310125894961,0.8595491557404735,0.8186955529430027,0.36839071002655643,0.9287860326233641,0.8468984077257524,0.8623052047944983,0.00093841552734375,0.0859994888305664,0.28557705879211426,2.0476465225219727,1.4785428161805865,1.4939994979468312,0.8387416835361537,0.8826125346579186,0.36311539659110303,1.0168961865871744,0.8228172428169891,0.8982976653465207,0.000713348388671875,0.08121347427368164,0.25815510749816895,2.723773956298828
-0.7,47,1.9536768460028746,1.9536768460028746,2.3743037015740027,0.0007052421569824219,0.07068324089050293,0.20309877395629883,2.95525860786438,-0.08298484352740013,-0.012598514061489598,1.400624398091893,1.4032999743331498,0.4121098560586404,0.3960136214132049,0.06793017942787125,0.13700371527051433,0.2229149507593444,0.2324963444270154,0.6635529400273651,0.7193065234366467,0.7116631181230194,0.7289842497226273,0.7709468257728825,0.7084410785385373,0.5707531332218555,0.603943483876305,0.6018605650117764,0.6322570675865047,0.6076643928873441,0.6396623489319095,1.4006543922422663,1.4035064608331174,0.8605865147811728,0.8366350205893023,0.3916957278436794,0.9940222278864344,0.8639960858549551,0.8616902248323962,0.000629425048828125,0.08534002304077148,0.2665750980377197,2.35029673576355,1.4019086437849047,1.402996135414219,0.8266267458673724,0.8122341624305237,0.3680229906072622,0.9764500649063931,0.9225017559307157,0.9019773467623898,0.0011589527130126953,0.08328866958618164,0.2832918167114258,0.32386088371276855
-0.7,48,1.8064162432163013,1.8064162432163005,2.2420366689651954,0.0006291866302490234,0.07722830772399902,0.20804238319396973,3.778942823410034,-0.10693450387169126,0.04784065234008475,1.4309845695582102,1.2947081975129118,0.4367538794163354,0.429668119125858,0.07304314722599796,0.15672621981930115,0.19735655382358921,0.20442932118765925,0.733915613022638,0.7042273196487805,0.7150425697420034,0.8586644775030676,0.7608101455060914,0.7410633115481436,0.5555439830219954,0.569257591673095,0.5880044046675384,0.6596449809548759,0.5796537173392668,0.5949631235485037,1.4314241658246019,1.2955368026828458,0.8667863126198038,0.800508476848809,0.38916975580691254,0.9732677319454008,0.8683182549705922,0.8346544081583944,0.0008332729339599609,0.08069133758544922,0.3387932777404785,2.6138126850128174,1.4331587569432718,1.2930701015343855,0.8346737876325349,0.808073406868519,0.36479339294683,0.9144604714336545,0.8217953240232025,0.8247661238050156,0.0012693405151367188,0.09548759460449219,0.26107215881347656,2.5506906509399414
-0.7,49,1.9269225247857233,1.926922524785724,2.350904506832602,0.0006361007690429688,0.06664800643920898,0.1715853214263916,3.1801295280456543,-0.04821857369350345,0.0115519625267707,1.4882227442701201,1.5439181628792018,0.4622762204139924,0.4932693979164825,0.086186169707851,0.21463120276419656,0.22066064638216681,0.2755102334251964,0.6411854072198989,0.6527267672760311,0.6631735579642064,0.7580393215401153,0.6450729252239444,0.7459644860977525,0.5863580300479041,0.6007431345781514,0.6607082133405591,0.6494875002245304,0.6343903285097616,0.6330775378166738,1.4882462691943417,1.5438004130223477,0.8876624097463883,0.8769107994308746,0.37502397304551566,1.0400170740636812,0.8444280910508438,0.8810813215821528,0.0030040740966796875,0.13103294372558594,0.37798643112182617,2.8792648315429688,1.4886304978141223,1.5413575704003968,0.8740460548917213,0.9168766042387725,0.388110449094282,0.9940658010363697,0.8764713266837652,0.8565928001491494,0.001149892807006836,0.1396775245666504,0.3664212226867676,2.229940414428711
-0.7,50,2.0114251432557153,2.0114251432557158,2.423943555530999,0.0007028579711914062,0.12583208084106445,0.21816587448120117,3.9139626026153564,-0.059195248714197755,0.033634519822280495,1.4761246761646178,1.438284660727681,0.40762761468529907,0.47748123499582085,0.06225395712137148,0.1625065134214531,0.19636985223775424,0.21941846709799026,0.6169320823455404,0.660176596661277,0.6282594164390427,0.8174400384782162,0.6964286245614453,0.6895164380719927,0.5679211468361195,0.5888415328516396,0.5934930435902822,0.6951659036383758,0.594008532862904,0.6340262102177215,1.4763143560135246,1.4380728008601689,0.8395323749535462,0.8821067700773029,0.3659716610219464,1.0094112926371188,0.8477969587174626,0.8712138398599082,0.0007476806640625,0.07596969604492188,0.24718523025512695,2.2033002376556396,1.4767228522465938,1.4354980165188789,0.8168179462727787,0.8046634968381693,0.3539777484635337,0.9695954999372254,0.819646932367325,0.8237154075977167,0.00066375732421875,0.0767984390258789,0.24603629112243652,2.0572121143341064
-0.7,51,2.0311553291268876,2.031155329126888,2.4406442550415086,0.0006215572357177734,0.07038283348083496,0.16138529777526855,2.365281105041504,0.021142109205163448,0.05285302455802674,1.4821816246759192,1.4569446904828292,0.45610038895109745,0.5639933039765452,0.08255923028877914,0.2529579914031496,0.27002622657257486,0.30171195368923787,0.6246843573520772,0.5809861910565743,0.8664176979536494,0.6004371512493769,0.7291682121224741,0.6525981161781296,0.5593965678645859,0.5466313736752078,0.6569621296325624,0.5901325992764012,0.6056037950282365,0.5608386285594027,1.482647134459529,1.45223855384193,0.8430919349155809,0.8558949910981412,0.3652233506907756,0.9564490262841756,0.8340754736341411,0.8226047564600005,0.0008864402770996094,0.1172337532043457,0.34857749938964844,2.6346280574798584,1.4822574215479267,1.4560117039546554,0.8804806891055851,0.8839255702684911,0.36874400818040043,1.0727883115400723,0.8763588891582907,0.8434256261334899,0.0009875297546386719,0.08208680152893066,0.27451562881469727,2.937987804412842
-0.5,42,1.3023169404938644,1.3023169404938642,1.691024575489845,0.0006928443908691406,0.07732295989990234,0.22700810432434082,3.5582051277160645,0.05651474784927469,0.03934645525016019,1.3775523347815088,1.2709997161227669,0.4230915669878861,0.45772087731221595,0.0895642633491944,0.21508955991252876,0.18499668667815106,0.2024190189064841,0.7219301635649394,0.7390499631407065,0.849451832581652,0.8365162338295271,0.7984605365552568,0.8566384867084013,0.5950880064389394,0.5319111982338164,0.6118120745188218,0.6008168152291431,0.6037800232211623,0.5885151022534583,1.3779893725334194,1.2728253137075853,0.9162045855145274,0.8373729940915998,0.39518871963765406,1.0667873165795696,0.9266782705954127,0.8943718418211654,0.0007448196411132812,0.07712149620056152,0.24930810928344727,1.6820411682128906,1.3784424347889157,1.268813740220793,0.8865985637032747,0.8575992128109395,0.4067440656198673,0.9543106775081851,0.8797716374801476,0.8644785035813054,0.0006694793701171875,0.07676577568054199,0.2540919780731201,1.9843175411224365
-0.5,43,1.3729613149912845,1.3729613149912845,1.782439907102737,0.00060272216796875,0.07116508483886719,0.19453907012939453,3.024915933609009,-0.04639163338184306,0.030643533641820354,1.3043045239376025,1.4130411486776604,0.432097382750264,0.5242805039795229,0.06461371580563964,0.31668264373590477,0.1677807282260289,0.20078346384792864,0.6769499466628457,0.7139375638939202,0.834045869629523,0.808041720561531,0.8877825067727123,0.8469960068639313,0.5738509344927828,0.5910002334724908,0.6289546591556694,0.6302987238159934,0.6389627535394571,0.6633659554270857,1.304565131495497,1.4097306613598133,0.8512156903003443,0.9623948190005723,0.3856745417097414,1.0938364755712233,0.9356256431856232,1.0263767854150625,0.0007958412170410156,0.08746075630187988,0.26541733741760254,0.4944465160369873,1.3048945355017116,1.4169378366916692,0.8726826179922563,0.9641935358760483,0.39134996872736655,1.1034584133876055,0.9610451714685668,1.0344963258188828,0.0007014274597167969,0.07979774475097656,0.26532673835754395,0.46216368675231934
-0.5,44,1.379953060965124,1.379953060965124,1.7911173602335766,0.0006270408630371094,0.08180117607116699,0.21663618087768555,3.2437479496002197,0.023307533078669975,-0.021836578157239883,1.3852502016997317,1.2489568185363007,0.44972380264153694,0.4497706251685969,0.08053798719188633,0.14910692299187672,0.18209652470597068,0.17882099692405976,0.7307412970529199,0.7496624836136281,0.9264673086747306,0.8730325204171381,0.8671487636116657,0.875408539009193,0.546004269734661,0.5729805727500769,0.629073691888651,0.594128907325537,0.6160302917172387,0.6017836046313958,1.385373460936815,1.2476149265919747,0.8761707694589966,0.8265085374038716,0.3873999216255661,1.00796293920104,0.9914505143787612,0.9156400536649544,0.0006866455078125,0.10667085647583008,0.3155403137207031,0.4389960765838623,1.3853983628768143,1.2504501201630933,0.9184538818867365,0.8591076158226646,0.42075491025956174,0.9965005153464322,1.0040821397769122,0.9642493532062242,0.0006768703460693359,0.08751320838928223,0.27251267433166504,0.4154386520385742
-0.5,45,1.2914292892156614,1.2914292892156614,1.6762526157801068,0.0006310939788818359,0.07729077339172363,0.1939835548400879,2.205507516860962,0.030598834763332947,-0.030794831796441935,1.253795320769804,1.460823202971554,0.4028366042273881,0.5716806073320688,0.07234174190889162,0.40652245742545434,0.19860303382442437,0.2572722030025605,0.6440950961492332,0.638171753837013,0.6876973516291887,0.7425705319288899,0.7339232186559993,0.791407005957651,0.5616526188909913,0.5676620313570427,0.6078838192515135,0.6297374518954135,0.620186684031724,0.6320056939279884,1.2540919586861217,1.4604231917021826,0.8671018368240775,1.0245877967149901,0.3942613241571243,1.134950802546749,0.8721134621106293,0.9308909829422362,0.0008270740509033203,0.08654046058654785,0.2746920585632324,2.2538084983825684,1.2540776538827736,1.4583011972233737,0.8281469047520523,0.9621415250850055,0.3670363222688518,1.1380843852911147,0.8310634172345063,0.9783786199500192,0.0008127689361572266,0.08698773384094238,0.2715463638305664,2.14235258102417
-0.5,46,1.3214399581025744,1.3214399581025744,1.7164957713534879,0.0007252693176269531,0.1043694019317627,0.23633241653442383,3.526322364807129,-0.007507282880815374,0.07162619840606384,1.3892624511284073,1.387448048092992,0.517860188561704,0.4405305451762573,0.10082714495548056,0.18025798661833048,0.168513030400965,0.20253601591696122,0.7504630743241951,0.710633460314579,0.9014331597559488,0.7401962661250943,0.8674666152708987,0.7848595248630108,0.6042956602321539,0.5919019216226499,0.6622965488215193,0.6327147975946394,0.6523162748015869,0.6617232261015806,1.3906725279631442,1.3882793205079815,0.9060450728425942,0.8735572294762626,0.3883846169252091,1.0501697816899207,0.8805576674262863,0.8866634631835599,0.0007305145263671875,0.08344221115112305,0.29529786109924316,2.0687921047210693,1.389277668107288,1.3870024266165508,0.8955618302649153,0.9335186924490088,0.39728199178743245,1.04257574565887,0.8999753171512921,0.9503853934296415,0.0009691715240478516,0.08300542831420898,0.2797372341156006,2.21650767326355
-0.5,47,1.3298813841685138,1.3298813841685135,1.7275578453806533,0.0007128715515136719,0.08066678047180176,0.20175671577453613,2.241532802581787,-0.07813703512338195,-0.004113996815312169,1.33378241578293,1.31312699420362,0.43418872515219037,0.42417446996265684,0.08115350488871428,0.15892258992092595,0.17864089541742362,0.20504923223061913,0.7005661522147717,0.7109167086566893,0.8122639891636132,0.8255000568844931,0.801725300186283,0.8107678130090482,0.5589189079365349,0.5723064557450124,0.6129494605541811,0.600197131687357,0.6060905130525844,0.6188025581640053,1.3337873383467664,1.313191295231173,0.8895381822575807,0.8511596182973994,0.3919909916241947,0.98366970603864,0.9905761333590117,0.9568642154195489,0.001039743423461914,0.08886075019836426,0.27143192291259766,0.38338327407836914,1.3355298339783763,1.3114805828792928,0.8701334219426016,0.8594960976489906,0.3862915780728749,1.0197690299322224,0.8781986730690458,0.8647790027013883,0.0009760856628417969,0.0834660530090332,0.27099132537841797,2.1318020820617676
